id,name,description,region,city,distance,images,tags,location,created_at,category
c793a71f-abbc-4db9-96ff-5c90e817e977,Unity Park Botanical & Cultural Educational Wing,Educational park featuring regional zoo exhibits and indigenous flora displays.,,,,[],"[""unity-park"",""botanical-education"",""zoo""]",,2026-07-27 22:07:25.776912+00,educational
c7b77278-f7c6-434d-ab40-d4435aa9aee4,Lake Chamo Crocodile Market Shore,Telephoto photography of giant Nile crocodiles and hippos.,South Ethiopia Regional State,,,[],"[""lake-chamo"",""crocodile-market"",""wildlife-photography""]","{""lat"":5.835358,""lng"":37.568742}",2026-07-27 22:07:25.776912+00,photography
c7d9ce90-b7e9-4e67-89eb-d6097111ee39,Teferra specialized Cardiac Clinic,Specialized outpatient cardiovascular clinic.,,,,[],"[""cardiac"",""clinic"",""addis""]",,2026-07-27 22:07:25.776912+00,medical
c8018a74-ffd7-4341-a735-7a7041108187,Simien Mountains Ras Dashen Dark-Sky Plateau,High-altitude mountain plateau offering exceptional atmospheric clarity.,Amhara,,,[],"[""ras-dashen"",""dark-sky"",""simien""]","{""lat"":13.2364263,""lng"":38.3684558}",2026-07-27 22:07:25.776912+00,space
c80324f7-a8ac-49d2-984a-1363d4a01d2b,Gore-Meti Rainforest Off-Roading,Off-road vehicle expedition through pristine Southwestern rainforests.,,,,[],"[""off-roading"",""rainforest"",""southwest""]",,2026-07-27 22:07:25.776912+00,adventure
c8106f86-c5a5-4155-b9c0-843f43e74df1,Afar HamadEla Nomadic Flatbread & Roasted Goat Sites,Desert encampments serving traditional Afar stone-baked flatbread and goat roast.,,,,[],"[""afar"",""nomadic-food"",""roasted-goat""]",,2026-07-27 22:07:25.776912+00,culinary
c8314a67-e6f0-462f-a0b5-f89adcd07412,Shashemene Rastafarian School & Community Volunteers,Grassroots volunteer placements at local community schools and health clinics.,,,,[],"[""shashemene"",""community-school"",""volunteering""]",,2026-07-27 22:07:25.776912+00,voluntourism
c84f5b62-9037-4c44-b17d-2ec447c4d113,Dire Dawa Railway Station Historic Grounds,Historic French-built railway grounds accessible for public walks.,,,,[],"[""dire-dawa"",""railway-station"",""public-history""]",,2026-07-27 22:07:25.776912+00,budget
c89ff16a-7e73-433c-bf47-61a47da76fb9,Gambella General Hospital,Main general referral hospital in Gambella.,Gambela,Gambela,,[],"[""hospital"",""gambella"",""referral""]","{""lat"":8.2503656,""lng"":34.5877344}",2026-07-27 22:07:25.776912+00,medical
c9577d03-df72-451d-8753-0634bb21b5b0,Capital Hotel & Spa Executive Suites,Top-tier luxury executive suites near Kazanchis.,,,,[],"[""capital-hotel"",""executive-suites"",""addis""]",,2026-07-27 22:07:25.776912+00,luxury
c97a3843-b2a7-40eb-9556-760eb4719a37,Yirgalem Aregash Natura Lodge,Peaceful forest lodge offering nature relaxation and wellness walks.,,,,[],"[""aregash-natura"",""nature-lodge"",""sidama""]",,2026-07-27 22:07:25.776912+00,wellness
c9975165-c30b-4042-a1cc-702150fece87,Hawassa Vegetable & Horticulture Farms,Lakeside irrigated vegetable and greenhouse farms.,Sidama,Hawassa,,[],"[""hawassa"",""vegetable-farms"",""horticulture""]","{""lat"":7.0481029,""lng"":38.47861}",2026-07-27 22:07:25.776912+00,agritourism
c9a05a72-07be-48ff-9b30-486f79cc9dc3,Addis Ababa Golf Club,Historic 18-hole green golf course located in central Addis Ababa.,Addis Ababa,Lideta,,[],"[""golf"",""addis-ababa"",""18-hole""]","{""lat"":9.0020475,""lng"":38.7235554}",2026-07-27 22:07:25.776912+00,sports
c9aadb98-ff7c-46c2-9c51-e3ce746d3977,Ledi-Geraru Fossil Site,Discovery site of the 2.8-million-year-old jawbone representing the oldest known specimen of genus Homo.,,,,[],"[""ledi-geraru"",""oldest-homo"",""fossil-jaw""]",,2026-07-27 22:07:25.776912+00,ancestry
c9e51ff6-14bf-4b3a-b67d-a7077395aa6d,Ambo Mineral Water & Traditional Meat Houses,Eateries pairing naturally sparkling Ambo mineral water with roasted beef.,,,,[],"[""ambo"",""mineral-water"",""meat-houses""]",,2026-07-27 22:07:25.776912+00,culinary
c9fa1b0f-5aea-47e9-bedc-a2eb0f81ba81,Wukro Chirkos Rock-Hewn Church,Monolithic rock-hewn church located on the outskirts of Wukro.,,,,[],"[""wukro-chirkos"",""rock-church"",""tigray""]",,2026-07-27 22:07:25.776912+00,religious
ca093e05-7e32-465f-af28-9bae848b0b22,Harar Jugol Walled Historic City,Ancient UNESCO-walled Islamic city with 82 mosques and rich alleyways.,Harar,Harar,,[],"[""harar"",""unesco"",""walled-city""]","{""lat"":9.3118304,""lng"":42.1284009}",2026-07-27 22:07:25.776912+00,cultural
ca107b8f-38d9-463b-93fa-900d3dc3c7ea,Yangudi Rassa National Park (African Wild Ass),Arid national park designated to protect the critically endangered African wild ass.,Afar,,,[],"[""african-wild-ass"",""yangudi-rassa"",""afar""]","{""lat"":10.953845,""lng"":40.7470623}",2026-07-27 22:07:25.776912+00,wildlife
ca8b058d-8a0f-4be6-a308-b19e065fcc52,Alatish National Park,Remote park on the Sudan border featuring dry woodland ecosystems.,Amhara,,,[],"[""alatish"",""national-park"",""border""]","{""lat"":12.1520426,""lng"":35.5789699}",2026-07-27 22:07:25.776912+00,ecotourism
cabd417b-7068-42f3-9e54-94a4c910a935,Fincha Sugar Cane Estate & Valley,Integrated sugar cane plantation and factory in Wollega.,,,,[],"[""fincha"",""sugar-estate"",""wollega""]",,2026-07-27 22:07:25.776912+00,agritourism
cae2a2ec-99ff-42d8-a1f2-e6adcbc1d210,Hiwot Fana Specialized University Hospital,University teaching hospital in Harar.,Harar,Harar,,[],"[""hospital"",""hiwot-fana"",""harar""]","{""lat"":9.3118304,""lng"":42.1284009}",2026-07-27 22:07:25.776912+00,medical
cafeeec4-78c6-4d43-a466-5143963694a9,Jimma University Astrophysics Outpost,University research facility focused on astrophysics.,Oromia,Jimma,,[],"[""jimma-university"",""astrophysics"",""research""]","{""lat"":7.6792877,""lng"":36.8533248}",2026-07-27 22:07:25.776912+00,space
cb069543-1748-406e-85c5-a1ce6a139fbe,Abebech Gobena Childrens Care Center,Prominent child care organization welcoming educational and care volunteers.,,,,[],"[""abebech-gobena"",""orphan-care"",""volunteering""]",,2026-07-27 22:07:25.776912+00,voluntourism
cb38f3d5-5889-4363-beeb-aaf60ba7c5fd,Biyo Karaba Battle Monument,Historical battle monument site.,,,,[],"[""biyo-karaba"",""battle-monument"",""hararghe""]",,2026-07-27 22:07:25.776912+00,dark
cb48a7f7-9b77-419e-87e3-155d66bfe051,Menz Highland Sheep-Wool Weaving Settlements,Highland villages famous for weaving traditional black wool blankets (Banos).,,,,[],"[""weaving"",""wool"",""menz""]",,2026-07-27 22:07:25.776912+00,cultural
cb6263ff-6d91-4ec3-b653-624f067d0a72,Bahir Dar Marine Port & Lake Tana Boat Excursions,Main lakeside marine port offering chartered boat cruises across Lake Tana.,Amhara,,,[],"[""lake-tana"",""boat-excursions"",""bahir-dar""]","{""lat"":11.9507719,""lng"":37.294878}",2026-07-27 22:07:25.776912+00,cruise
cb88aaea-a723-4a93-9787-1e7974f21a6b,Nordic Medical Centre,Modern tertiary medical center in Addis Ababa.,Addis Ababa,Bole,,[],"[""hospital"",""nordic"",""addis""]","{""lat"":8.9844824,""lng"":38.7779038}",2026-07-27 22:07:25.776912+00,medical
cbf61002-7255-40ff-8c84-916440b60555,Kulture 2000 Cultural Dining Hub,Established cultural restaurant offering regional Ethiopian tasting platters.,Addis Ababa,Addis Ababa,,[],"[""kulture-2000"",""cultural-dining"",""addis""]","{""lat"":9.0358119,""lng"":38.7524315}",2026-07-27 22:07:25.776912+00,culinary
cc03ab07-e8c5-4875-aa6b-ff703490518e,Gudit Stelae Field / Ancient Necropolis,Ancient burial field legendarily associated with Queen Gudit.,,,,[],"[""gudit-stelae"",""necropolis"",""axum""]",,2026-07-27 22:07:25.776912+00,dark
cc41f408-e4b5-4ed8-9d1f-6163c440bc60,Adwa Victory Memorial Plaza,Massive central urban plaza and monument complex in central Addis Ababa.,,,,[],"[""adwa-memorial"",""urban-plaza"",""monument""]",,2026-07-27 22:07:25.776912+00,urban
cc651d7e-3e4a-4581-801b-2759342e9238,Ethiopian Red Terror Memorial Museum,Educational memorial museum documenting 20th-century political history.,,,,[],"[""red-terror-museum"",""historical-education"",""human-rights""]",,2026-07-27 22:07:25.776912+00,educational
cca58efb-210d-46e4-bdc7-e18d09c0f047,Battlefield of Adwa,Historic ground where African forces defeated an invading colonial army.,,,,[],"[""adwa"",""anti-colonial-history"",""historic-battlefield""]",,2026-07-27 22:07:25.776912+00,ancestry
ccca7f40-195e-4bbb-9b40-eef93c2d3c19,Melka Kunture Paleolithic Site,Prehistoric stone-age archaeological site along the Awash River.,,,,[],"[""paleolithic"",""archaeology"",""awash""]",,2026-07-27 22:07:25.776912+00,cultural
ccd96c6a-653b-4b49-b89d-ad46f0fdbfb5,Humera Sesame & Cotton Agricultural Estates,World-famous agricultural district for high-value white sesame.,Tigray,Humera,,[],"[""humera"",""sesame-estates"",""export-crops""]","{""lat"":14.2876868,""lng"":36.6088415}",2026-07-27 22:07:25.776912+00,agritourism
cd0b9480-c5e4-4ad6-9fea-3a06caf2b957,Borena Pastoralist Singing Wells Action Shots,Human chain of pastoralists chanting and tossing water buckets up deep wells.,,,,[],"[""singing-wells"",""borena"",""action-photography""]",,2026-07-27 22:07:25.776912+00,photography
cd27f056-465d-4de6-885a-3303d66bb62c,Ziway Sher Flower Farms & Greenhouses,Massive floriculture greenhouse complex exporting roses worldwide.,,,,[],"[""sher-flower-farms"",""ziway"",""greenhouses""]",,2026-07-27 22:07:25.776912+00,agritourism
cd92f038-c21a-441d-9a30-b1f45c8c7f06,Entoto Imperial Residence of Menelik II & Taitu,Restored wooden palace compound where modern Addis Ababa was founded.,Oromia,Sululta,,[],"[""entoto"",""menelik-ii"",""imperial-residence""]","{""lat"":9.1080861,""lng"":38.8193556}",2026-07-27 22:07:25.776912+00,ancestry
cd97858d-7037-4d55-adb0-5a02849abdb7,Bonga Wild Honey & Forest Apiaries,Forestry apiaries harvesting wild white honey from tree canopies.,South West Ethiopia Peoples,Bonga,,[],"[""bonga"",""wild-honey"",""apiaries""]","{""lat"":7.2645383,""lng"":36.2460526}",2026-07-27 22:07:25.776912+00,agritourism
cdc31095-fd44-4139-946a-c3dfdcdd0b5e,Entoto Natural Park,"Features extensive paved mountain walkways, accessible shuttles, and facilities.",Oromia,Sululta,,[],"[""entoto-park"",""accessible-walkways"",""paved""]","{""lat"":9.1080861,""lng"":38.8193556}",2026-07-27 22:07:25.776912+00,accessible
cdd44bf2-aac8-4bd7-903c-c8becde358ba,Bishoftu Babogaya Watersports Outpost,"Crater lake center for kayaking, paddleboarding, and swimming.",,,,[],"[""babogaya"",""watersports"",""kayaking""]",,2026-07-27 22:07:25.776912+00,sports
ce27af69-9b78-4eed-be46-2f16e237ef30,Entoto Park Wellness & Yoga Pavilions,Dedicated mountain air pavilions for outdoor yoga and meditation.,Oromia,Sululta,,[],"[""entoto-park"",""yoga-pavilions"",""wellness""]","{""lat"":9.1080861,""lng"":38.8193556}",2026-07-27 22:07:25.776912+00,wellness
ce315b42-117f-4561-9e47-159111abbb8d,Goba to Delo Mena Harenna Forest Mountain Biking,Downhill mountain bike trail through the dense Harenna Cloud Forest.,,,,[],"[""mountain-biking"",""forest"",""bale""]",,2026-07-27 22:07:25.776912+00,adventure
cee7e00f-e1be-4c5b-8530-409d3c0cc123,Degua Tembien Highlands (Birdlife & Raptors),Mountainous terrain providing nesting habitats for large birds of prey.,,,,[],"[""raptors"",""degua-tembien"",""birdwatching""]",,2026-07-27 22:07:25.776912+00,wildlife
cf28194b-f40c-4afe-91c8-1d98b22fde6a,Mount Entoto Trail Running Loop,Rigorous high-altitude forest trail running loop above Addis Ababa.,Oromia,Sululta,,[],"[""entoto"",""trail-running"",""marathon-prep""]","{""lat"":9.1080861,""lng"":38.8193556}",2026-07-27 22:07:25.776912+00,sports
cf918c3c-bd90-411d-88d6-ac3e9c4a59a8,Haile Resort Arba Minch Meeting Facilities,Resort meeting facility overlooking Lake Abaya and Lake Chamo.,South Ethiopia Regional State,Arba Minch,,[],"[""haile-resort"",""arba-minch"",""meetings""]","{""lat"":6.0215142,""lng"":37.5539809}",2026-07-27 22:07:25.776912+00,business
d08196bd-3d5d-4036-9f21-892902b23899,Addis Ababa Stadium Paved Entrance Zone,Flat concrete entrance zone.,Addis Ababa,Addis Ababa,,[],"[""addis-stadium"",""paved-entrance"",""sports""]","{""lat"":9.0358119,""lng"":38.7524315}",2026-07-27 22:07:25.776912+00,accessible
d0c78cdc-e007-4232-81b4-a00a2a3d0365,Bishoftu Kuriftu Waterpark & Watersports Center,"Waterpark facility offering kayaking, swimming, and water sports.",,,,[],"[""waterpark"",""watersports"",""kuriftu""]",,2026-07-27 22:07:25.776912+00,sports
d0f6ae18-31eb-4c9c-aa39-eb90c6529f1d,Bale Harenna Escarpment Paragliding,Extreme paragliding launches off the steep Harenna escarpment.,,,,[],"[""paragliding"",""escarpment"",""bale""]",,2026-07-27 22:07:25.776912+00,adventure
d14f5e73-2d24-4e2d-9c2e-684649b58120,Tiya Megalithic Carved Stelae Field,Intricately carved prehistoric burial markers.,Oromia,Tiya,,[],"[""tiya"",""carved-stelae"",""archaeological-photography""]","{""lat"":8.437331,""lng"":38.609296}",2026-07-27 22:07:25.776912+00,photography
d16140a6-e1a1-4ac3-a1f9-b7b08ba9bbd6,Sof Omar Geomorphology Education Site,Geological education destination displaying karst cave formation.,,,,[],"[""sof-omar"",""geomorphology"",""cave-science""]",,2026-07-27 22:07:25.776912+00,educational
d1960692-3be1-4dd9-9704-792abf9649dc,Wolisso Traditional Oromo Dish Outlets,Restaurants serving traditional Oromo dairy and meat preparations.,,,,[],"[""wolisso"",""oromo-cuisine"",""badhaasaa""]",,2026-07-27 22:07:25.776912+00,culinary
d19b0076-cc1c-42ed-9e0e-fedf79181c99,Wolayta Sodo Enset & Bulla Dish Centers,Culinary centers specialized in preparing Bulla porridge and Kocho.,,,,[],"[""wolayta"",""bulla"",""enset-cuisine""]",,2026-07-27 22:07:25.776912+00,culinary
d1a5ceb5-e488-4a1e-811e-1e5b18bf6f85,Debre Markos Comprehensive Hospital,Regional referral hospital in East Gojjam.,,,,[],"[""hospital"",""debre-markos"",""amhara""]",,2026-07-27 22:07:25.776912+00,medical
d1e5d3ca-937e-4599-be47-2221add9304d,Skylight Hotel Convention & Exhibition Center,Massive hotel convention and exhibition facility near Bole Airport.,,,,[],"[""skylight"",""convention-center"",""hotel""]",,2026-07-27 22:07:25.776912+00,business
d1fcf8af-7f2d-48fe-aaaa-640788f75ffa,Bonga Forest City Hub,Highland town center set within the Kafa rainforest.,South West Ethiopia Peoples,Bonga,,[],"[""bonga"",""forest-city"",""kafa""]","{""lat"":7.2645383,""lng"":36.2460526}",2026-07-27 22:07:25.776912+00,urban
d2308de5-fb96-44af-b084-3c50311dbf52,Assosa Town Central Plaza,Public municipal plaza in Assosa.,Benishangul-Gumuz,Assosa,,[],"[""assosa"",""central-plaza"",""public""]","{""lat"":10.0646352,""lng"":34.5437024}",2026-07-27 22:07:25.776912+00,budget
d2b651f4-500d-4e36-971a-d9757c2471fa,Harar Jugol Walled Historic Urban Center,Densely built historic walled city containing 82 mosques and ancient townhouses.,,,,[],"[""harar-jugol"",""walled-city"",""urban-heritage""]",,2026-07-27 22:07:25.776912+00,urban
d308d163-cb67-4f16-82cc-bfde3e42667e,Melka Kunture & Balchit Prehistoric Sites,Major open-air paleolithic site displaying millions of years of hominid stone tool evolution.,,,,[],"[""melka-kunture"",""prehistoric"",""stone-tools""]",,2026-07-27 22:07:25.776912+00,ancestry
d3572147-baed-4397-b69a-380ec7a58894,Tibebe Ghion Specialized Hospital,University specialized teaching and referral hospital in Bahir Dar.,Amhara,Sebatamit,,[],"[""hospital"",""tibebe-ghion"",""bahir-dar""]","{""lat"":11.5250362,""lng"":37.4002724}",2026-07-27 22:07:25.776912+00,medical
d37a302d-a566-4feb-8677-a5615194a1fa,Gurage Agricultural Enset Villages,Densely cultivated rural hamlets reliant on false banana agriculture.,,,,[],"[""gurage"",""enset-villages"",""wolkite""]",,2026-07-27 22:07:25.776912+00,rural
d3e114d6-9200-4ddf-a2f0-5facfd55520b,Lake Kuriftu Resort Private Boating Pier,Private resort pier for scenic crater lake cruises.,,,,[],"[""kuriftu"",""boating-pier"",""resort""]",,2026-07-27 22:07:25.776912+00,cruise
d403b0cc-d554-42ae-bb06-6f9761dc9a67,Gullele Botanic Garden Research & Planting Base,Botanical volunteer program focusing on propagation of endemic plant species.,,,,[],"[""gullele"",""botanic-garden"",""research-volunteer""]",,2026-07-27 22:07:25.776912+00,voluntourism
d40e83d4-324f-4ae4-8c3a-f135f1dea77e,Bishoftu Kuriftu Resort & Spa MICE Facilities,Premier lakeside corporate retreat and convention resort.,,,,[],"[""kuriftu"",""mice"",""bishoftu""]",,2026-07-27 22:07:25.776912+00,business
d40f95e9-ebb1-48a5-9d82-b405882ae682,Lake Hawassa Kayak & Rowing Training Grounds,Calm lake waters used for competitive kayak and rowing training.,Sidama,Hawassa,,[],"[""hawassa"",""kayak"",""rowing""]","{""lat"":7.0481029,""lng"":38.47861}",2026-07-27 22:07:25.776912+00,sports
d43c3571-c894-49a4-a2cf-c74c1f62b4ba,Nigat Lake Resort Boating Docks,Resort lake dock providing water tours.,,,,[],"[""nigat-lake"",""boating-docks"",""west-ethiopia""]",,2026-07-27 22:07:25.776912+00,cruise
d56c346b-8865-40bf-a2b4-4bd09099960c,Narga Selassie Monastery,"18th-century circular church on Dek Island, Lake Tana; known for its serene forest setting.",Amhara,Lake Tana,570,"[""https://images.unsplash.com/photo-1585208798174-6cedd86e019a?w=800"",""https://images.unsplash.com/photo-1605106901227-991bd663255c?w=800""]","[""Monastery"",""Lake Tana"",""Island"",""Orthodox""]","{""lat"":11.93,""lng"":37.3}",2025-12-08 02:04:50.339394+00,religious
d58e4ea2-e53f-46dc-ac71-74e34a197f27,Sodo Wolayta Handicap & Rehabilitation Outposts,Community rehabilitation centers serving individuals with physical disabilities.,South Ethiopia Regional State,Wolaita Sodo,,[],"[""sodo"",""rehabilitation"",""handicap-support""]","{""lat"":6.8577533,""lng"":37.7578499}",2026-07-27 22:07:25.776912+00,voluntourism
d6b3ee59-b0d1-42ec-9ec1-6e2edb0335d8,Dessie Mountain Viewpoints,Free mountain viewpoints surrounding Dessie town.,Amhara,Dessie,,[],"[""dessie"",""mountain-viewpoint"",""wollo""]","{""lat"":11.122604,""lng"":39.634982}",2026-07-27 22:07:25.776912+00,budget
d6cd3ad9-9dca-4129-8ea9-1f90382595bd,Mount Choke Alpine Zone (Highland Endemics),Alpine zone harboring specialized high-altitude mammals and birds.,,,,[],"[""choke"",""highland-endemics"",""alpine""]",,2026-07-27 22:07:25.776912+00,wildlife
d6df88bd-3851-4bfa-8035-ded28f9bf6f1,Ura Kidane Mehret Boat Pier,Primary boat dock serving visitors to the Zegie Peninsula monasteries.,,,,[],"[""ura-kidane-mehret"",""boat-pier"",""zegie""]",,2026-07-27 22:07:25.776912+00,cruise
d6f4b506-358c-4c07-8613-545df8856a24,Argobba Heritage Villages,Historic hillside villages home to the distinct Argobba ethnic group.,,,,[],"[""argobba"",""aliyu-amba"",""village""]",,2026-07-27 22:07:25.776912+00,cultural
d7f5a624-739b-41fd-b8e1-892b02e83a62,Harar Hyena Feeding Sites (Spotted Hyenas),Famous nighttime urban edge site where wild spotted hyenas are hand-fed.,Harar,Harar,,[],"[""hyenas"",""harar"",""hyena-man""]","{""lat"":9.3118304,""lng"":42.1284009}",2026-07-27 22:07:25.776912+00,wildlife
